START_DATE,END_DATE,CATEGORY,START,STOP,MILES,PURPOSE,Driver_Rating,Passenger_Rating,Ride_Distance_km,Ride_Duration_min,Surge_Pricing_Multiplier,Weather_Condition,Traffic_Level,Payment_Method,Promo_Code_Used,Cancellation_Status,Pickup_Area_Type,Drop_Area_Type,Vehicle_Type,Driver_Experience_Years,Customer_Support_Calls,Base_Fare,Cost_Per_Km,Estimated_Fare,Total_Fare,Fare_Per_Minute,Hour,Peak_Hour,Day_of_Week,Weekend_Ride,Long_Ride_Flag,High_Traffic_Flag,High_Rated_Driver,Discount_Amount,Final_Payable_Amount,
,10/30/2016 13:18,Business,Almond,Bryson City,15.2,,3.8,3.7,27.5,103,2.87,Clear,High,Cash,No,Cancelled by Driver,Urban,Urban,Sedan,5,3,50,12,380,1090.6,3.689320388,,No,,No,Yes,Yes,No,0,1090.6,
,10/30/2016 14:37,Business,Bryson City,Asheville,68.4,,3.8,3.2,28.63,63,2.03,Foggy,Low,Card,No,Cancelled by Passenger,Rural,Urban,SUV,14,2,50,12,393.56,798.9268,6.246984127,,No,,No,Yes,No,No,0,798.9268,
,10/30/2016 18:23,Business,Asheville,Mebane,195.9,,4.5,3.3,10.48,94,1.99,Foggy,High,Card,No,Cancelled by Driver,Suburban,Urban,Mini,1,1,50,12,175.76,349.7624,1.869787234,,No,,No,No,Yes,Yes,0,349.7624,
,10/30/2016 19:39,Business,Mebane,Cary,45.2,,3.5,3.5,11.28,20,1.36,Stormy,Low,Card,Yes,Completed,Suburban,Suburban,SUV,6,0,50,12,185.36,252.0896,9.268,,No,,No,No,No,No,18.536,233.5536,
,10/31/2016 18:20,Business,Cary,Morrisville,3.2,,3.7,3.5,15.66,10,1.22,Stormy,Medium,Wallet,Yes,Cancelled by Driver,Suburban,Rural,SUV,2,1,50,12,237.92,290.2624,23.792,,No,,No,Yes,No,No,23.792,266.4704,
,10/31/2016 19:16,Business,Morrisville,Raleigh,10.3,,4.7,4.7,28.29,61,2.68,Stormy,High,Cash,No,Cancelled by Passenger,Suburban,Rural,Sedan,14,4,50,12,389.48,1043.8064,6.384918033,,No,,No,Yes,Yes,Yes,0,1043.8064,
,10/31/2016 20:44,Business,Raleigh,Cary,13.1,,3.8,4.1,26.41,112,2.23,Rainy,Low,Card,Yes,Completed,Urban,Suburban,Auto,5,2,50,12,366.92,818.2316,3.276071429,,No,,No,Yes,No,No,36.692,781.5396,
,10/31/2016 22:10,Business,Savon Height,Whitebridge,9.6,Errand/Supplies,4.5,4,3.97,111,1.65,Clear,Medium,Card,Yes,Cancelled by Driver,Suburban,Rural,SUV,6,2,50,12,97.64,161.106,0.87963964,,No,,No,No,No,Yes,9.764,151.342,
01-11-2016 11:50,11-01-2016 12:27,Business,Cary,Durham,16.5,,3.9,3.2,12.39,51,1.38,Stormy,Medium,Card,Yes,Completed,Suburban,Urban,Sedan,11,0,50,12,198.68,274.1784,3.895686275,11,No,Tuesday,No,No,No,No,19.868,254.3104,
01-11-2016 16:29,11-01-2016 17:02,Business,Durham,Cary,12.8,,3.6,4.7,17.05,115,2.11,Stormy,Medium,Cash,No,Cancelled by Driver,Urban,Urban,SUV,8,2,50,12,254.6,537.206,2.213913043,16,No,Tuesday,No,Yes,No,No,0,537.206,
01-11-2016 17:35,11-01-2016 17:42,Business,Whitebridge,Whitebridge,1.2,,3.9,4.4,15.59,52,2.17,Stormy,High,Card,No,Cancelled by Passenger,Suburban,Rural,SUV,9,3,50,12,237.08,514.4636,4.559230769,17,Yes,Tuesday,No,Yes,Yes,No,0,514.4636,
01-11-2016 19:14,11-01-2016 19:20,Business,Whitebridge,Whitebridge,1,,4.6,3.1,6.62,46,1.41,Clear,High,Card,Yes,Cancelled by Passenger,Rural,Urban,SUV,13,3,50,12,129.44,182.5104,2.813913043,19,Yes,Tuesday,No,No,Yes,Yes,12.944,169.5664,
01-11-2016 19:59,11-01-2016 20:12,Business,Whitebridge,Whitebridge,4.1,,4.8,4.4,25.91,80,2.7,Clear,Medium,Cash,Yes,Completed,Rural,Urban,SUV,12,1,50,12,360.92,974.484,4.5115,19,Yes,Tuesday,No,Yes,No,Yes,36.092,938.392,
01-11-2016 20:41,11-01-2016 20:55,Business,Whitebridge,Whitebridge,4.2,Meal/Entertain,4.7,4.1,20.63,64,1.17,Stormy,High,Wallet,Yes,Completed,Suburban,Rural,Auto,6,0,50,12,297.56,348.1452,4.649375,20,Yes,Tuesday,No,Yes,Yes,Yes,29.756,318.3892,
02-11-2016 15:10,11-02-2016 15:18,Business,Whitebridge,Westpark Place,1.4,,4.1,3.2,25.3,81,1.71,Stormy,Low,UPI,Yes,Completed,Urban,Suburban,Auto,5,4,50,12,353.6,604.656,4.365432099,15,No,Wednesday,No,Yes,No,No,35.36,569.296,
02-11-2016 15:45,11-02-2016 15:52,Business,Westpark Place,Whitebridge,1.8,,4.5,3.9,25.9,8,2.36,Foggy,Medium,Card,No,Cancelled by Driver,Urban,Rural,SUV,12,1,50,12,360.8,851.488,45.1,15,No,Wednesday,No,Yes,No,Yes,0,851.488,
02-11-2016 16:46,11-02-2016 17:11,Business,Cary,Morrisville,8.5,Meeting,3.8,4,22.7,107,1.55,Stormy,Medium,UPI,No,Cancelled by Passenger,Urban,Rural,SUV,4,0,50,12,322.4,499.72,3.013084112,16,No,Wednesday,No,Yes,No,No,0,499.72,
02-11-2016 17:34,11-02-2016 17:49,Business,Morrisville,Morrisville,5,,3.9,3.3,13.74,6,2.66,Rainy,High,Wallet,Yes,Completed,Suburban,Rural,Sedan,2,0,50,12,214.88,571.5808,35.81333333,17,Yes,Wednesday,No,No,Yes,No,21.488,550.0928,
02-11-2016 17:53,11-02-2016 18:00,Business,Morrisville,Cary,3.8,,4.8,4.9,18.71,94,2.48,Rainy,Medium,Wallet,Yes,Completed,Suburban,Rural,Sedan,2,1,50,12,274.52,680.8096,2.920425532,17,Yes,Wednesday,No,Yes,No,Yes,27.452,653.3576,
03-11-2016 11:28,11-03-2016 11:34,Business,Whitebridge,Hazelwood,2.5,,3.5,4.7,5.65,63,2.58,Stormy,Low,Card,No,Completed,Rural,Suburban,Mini,7,1,50,12,117.8,303.924,1.86984127,11,No,Thursday,No,No,No,No,0,303.924,
03-11-2016 12:43,11-03-2016 12:49,Business,Hazelwood,Whitebridge,2.4,,3.6,4.3,20.54,31,1.24,Clear,High,Cash,Yes,Cancelled by Driver,Urban,Suburban,Auto,5,2,50,12,296.48,367.6352,9.563870968,12,No,Thursday,No,Yes,Yes,No,29.648,337.9872,
03-11-2016 13:42,11-03-2016 13:47,Business,Whitebridge,Westpark Place,1.4,,3.8,3.9,6.2,31,1.28,Foggy,High,Wallet,No,Completed,Suburban,Urban,SUV,7,4,50,12,124.4,159.232,4.012903226,13,No,Thursday,No,No,Yes,No,0,159.232,
03-11-2016 14:13,11-03-2016 14:26,Business,Westpark Place,Whitebridge,1.8,,3.5,3.8,21.12,83,1.57,Clear,Medium,UPI,Yes,Completed,Suburban,Urban,Auto,13,3,50,12,303.44,476.4008,3.655903614,14,No,Thursday,No,Yes,No,No,30.344,446.0568,
03-11-2016 18:51,11-03-2016 19:08,Business,Cary,Morrisville,3.1,Meal/Entertain,3.8,4.3,7.66,76,2.04,Stormy,Medium,UPI,No,Cancelled by Driver,Suburban,Rural,Sedan,11,2,50,12,141.92,289.5168,1.867368421,18,Yes,Thursday,No,No,No,No,0,289.5168,
03-11-2016 22:46,11-03-2016 22:58,Business,Morrisville,Cary,3.1,Customer Visit,4.4,4.1,4.41,11,2.5,Rainy,Medium,UPI,Yes,Cancelled by Driver,Urban,Urban,Auto,1,0,50,12,102.92,257.3,9.356363636,22,No,Thursday,No,No,No,No,10.292,247.008,
04-11-2016 10:02,11-04-2016 10:18,Business,Cary,Morrisville,7.9,Temporary Site,4.1,3.1,5.79,67,2.67,Foggy,High,UPI,Yes,Completed,Urban,Suburban,Auto,1,4,50,12,119.48,319.0116,1.783283582,10,Yes,Friday,No,No,Yes,No,11.948,307.0636,
04-11-2016 18:14,11-04-2016 18:21,Business,San Jose,Santa Clara,3.8,,4.8,4,1.06,115,2.41,Clear,Medium,Wallet,No,Completed,Rural,Urban,SUV,5,4,50,12,62.72,151.1552,0.545391304,18,Yes,Friday,No,No,No,Yes,0,151.1552,
04-11-2016 21:04,11-04-2016 21:20,Business,Agnew,Cory,4.3,,4.7,4.6,21.84,50,2.86,Clear,Low,Card,No,Cancelled by Driver,Urban,Urban,SUV,2,1,50,12,312.08,892.5488,6.2416,21,No,Friday,No,Yes,No,Yes,0,892.5488,
04-11-2016 22:12,11-04-2016 22:25,Business,Cory,Agnew,3.9,,4,3.9,22.24,67,2.48,Stormy,Medium,Card,Yes,Cancelled by Passenger,Suburban,Urban,Sedan,8,4,50,12,316.88,785.8624,4.729552239,22,No,Friday,No,Yes,No,No,31.688,754.1744,
05-11-2016 08:34,11-05-2016 08:43,Business,Agnew,Renaissance,2.2,,3.9,3.1,15.93,108,1.61,Foggy,Medium,UPI,Yes,Cancelled by Driver,Rural,Rural,SUV,14,4,50,12,241.16,388.2676,2.232962963,8,Yes,Saturday,Yes,Yes,No,No,24.116,364.1516,
05-11-2016 17:29,11-05-2016 17:40,Business,Renaissance,Agnew,2.8,,4.1,4.6,5.68,16,1.53,Rainy,High,Card,No,Cancelled by Passenger,Urban,Urban,Sedan,3,0,50,12,118.16,180.7848,7.385,17,Yes,Saturday,Yes,No,Yes,No,0,180.7848,
05-11-2016 19:20,11-05-2016 19:28,Business,Agnew,Agnew,2.2,,4.4,3.4,3.42,17,2.39,Stormy,Medium,UPI,No,Completed,Urban,Suburban,Sedan,1,2,50,12,91.04,217.5856,5.355294118,19,Yes,Saturday,Yes,No,No,No,0,217.5856,
06-11-2016 10:50,11-06-2016 11:04,Business,Agnew,Renaissance,2.4,,3.9,3.5,1.55,47,1.39,Foggy,High,UPI,Yes,Completed,Urban,Suburban,Mini,13,4,50,12,68.6,95.354,1.459574468,10,Yes,Sunday,Yes,No,Yes,No,6.86,88.494,
06-11-2016 16:05,11-06-2016 16:22,Business,Renaissance,Agnew,2.8,Meeting,4.4,3.3,5.81,21,1.19,Clear,Medium,Cash,Yes,Cancelled by Passenger,Urban,Suburban,Mini,2,1,50,12,119.72,142.4668,5.700952381,16,No,Sunday,Yes,No,No,No,11.972,130.4948,
06-11-2016 16:27,11-06-2016 17:28,Business,Santa Clara,Berkeley,43.9,Customer Visit,4.1,3.7,26.83,67,2.06,Stormy,Low,Wallet,No,Cancelled by Driver,Suburban,Suburban,Mini,10,2,50,12,371.96,766.2376,5.551641791,16,No,Sunday,Yes,Yes,No,No,0,766.2376,
06-11-2016 19:04,11-06-2016 19:12,Business,Downtown,West Berkeley,1.8,,4.3,4.5,8,85,2.64,Clear,Low,Wallet,No,Completed,Urban,Urban,Auto,10,1,50,12,146,385.44,1.717647059,19,Yes,Sunday,Yes,No,No,No,0,385.44,
06-11-2016 20:06,11-06-2016 20:21,Business,West Berkeley,Central,3.3,,4.2,4,11.27,40,1.2,Clear,High,UPI,No,Cancelled by Passenger,Suburban,Rural,Mini,7,4,50,12,185.24,222.288,4.631,20,Yes,Sunday,Yes,No,Yes,No,0,222.288,
07-11-2016 12:28,11-07-2016 12:57,Business,Berkeley,San Francisco,11.8,Between Offices,3.9,3.4,4.06,89,2.58,Stormy,High,Wallet,No,Cancelled by Driver,Suburban,Suburban,SUV,6,2,50,12,98.72,254.6976,1.109213483,12,No,Monday,No,No,Yes,No,0,254.6976,
07-11-2016 19:17,11-07-2016 19:57,Business,San Francisco,Berkeley,13.2,Between Offices,4.9,4.8,7.45,12,2.62,Stormy,Medium,Card,No,Cancelled by Passenger,Suburban,Suburban,SUV,12,4,50,12,139.4,365.228,11.61666667,19,Yes,Monday,No,No,No,Yes,0,365.228,
08-11-2016 10:29,11-08-2016 10:57,Business,Berkeley,San Francisco,12.2,Between Offices,4.6,4.8,16.06,73,1.96,Stormy,Medium,UPI,Yes,Cancelled by Driver,Rural,Rural,Mini,8,0,50,12,242.72,475.7312,3.324931507,10,Yes,Tuesday,No,Yes,No,Yes,24.272,451.4592,
08-11-2016 12:16,11-08-2016 12:49,Business,San Francisco,Berkeley,11.3,Meeting,3.7,4.7,18.62,94,1.11,Stormy,Low,Cash,Yes,Cancelled by Driver,Suburban,Rural,Auto,7,2,50,12,273.44,303.5184,2.90893617,12,No,Tuesday,No,Yes,No,No,27.344,276.1744,
08-11-2016 13:41,11-08-2016 14:01,Business,Berkeley,Emeryville,3.6,,4.8,3.5,8.12,84,1.35,Stormy,Medium,Card,No,Cancelled by Driver,Urban,Suburban,Sedan,14,1,50,12,147.44,199.044,1.755238095,13,No,Tuesday,No,No,No,Yes,0,199.044,
08-11-2016 16:21,11-08-2016 16:34,Business,Emeryville,Berkeley,3,,4.2,3.9,2.67,40,2.41,Clear,Low,Cash,Yes,Cancelled by Driver,Rural,Suburban,Auto,10,0,50,12,82.04,197.7164,2.051,16,No,Tuesday,No,No,No,No,8.204,189.5124,
09-11-2016 13:08,11-09-2016 13:41,Business,Berkeley,San Francisco,11.4,,4.8,5,12.34,32,2.42,Rainy,High,Cash,Yes,Cancelled by Passenger,Urban,Rural,Auto,13,3,50,12,198.08,479.3536,6.19,13,No,Wednesday,No,No,Yes,Yes,19.808,459.5456,
09-11-2016 15:58,11-09-2016 16:04,Business,NOMA,Downtown,0.9,,4.7,4.5,7.79,97,2.8,Rainy,Medium,Wallet,No,Cancelled by Passenger,Suburban,Suburban,Sedan,8,1,50,12,143.48,401.744,1.479175258,15,No,Wednesday,No,No,No,Yes,0,401.744,
09-11-2016 17:31,11-09-2016 18:03,Business,Downtown,Sunnyside,6.2,,4.1,3.1,7.37,51,2.17,Stormy,High,Wallet,Yes,Cancelled by Passenger,Urban,Suburban,Sedan,3,4,50,12,138.44,300.4148,2.714509804,17,Yes,Wednesday,No,No,Yes,No,13.844,286.5708,
09-11-2016 18:09,11-09-2016 18:14,Business,Sunnyside,Ingleside,0.7,,3.5,3.1,28.84,80,1.25,Clear,Medium,UPI,Yes,Cancelled by Passenger,Rural,Urban,Sedan,6,1,50,12,396.08,495.1,4.951,18,Yes,Wednesday,No,Yes,No,No,39.608,455.492,
09-11-2016 18:21,11-09-2016 18:35,Business,Ingleside,Potrero Flats,5.5,Meeting,3.9,3.9,18.87,105,1.24,Rainy,Low,Wallet,Yes,Cancelled by Passenger,Rural,Rural,SUV,13,3,50,12,276.44,342.7856,2.632761905,18,Yes,Wednesday,No,Yes,No,No,27.644,315.1416,
09-11-2016 18:40,11-09-2016 19:17,Business,San Francisco,Oakland,12.7,Customer Visit,4.3,4.8,17.15,34,2.44,Rainy,High,Cash,No,Cancelled by Driver,Urban,Urban,Sedan,7,1,50,12,255.8,624.152,7.523529412,18,Yes,Wednesday,No,Yes,Yes,No,0,624.152,
09-11-2016 20:52,11-09-2016 21:02,Business,Oakland,Berkeley,2.6,,4.5,4.1,13.06,27,1.37,Rainy,High,Cash,No,Completed,Urban,Urban,Sedan,10,0,50,12,206.72,283.2064,7.656296296,20,Yes,Wednesday,No,No,Yes,Yes,0,283.2064,
09-11-2016 21:56,11-09-2016 22:02,Business,Central,Central,1.1,,3.9,4,13.44,20,1.66,Clear,Medium,Card,Yes,Completed,Urban,Rural,Auto,11,1,50,12,211.28,350.7248,10.564,21,No,Wednesday,No,No,No,No,21.128,329.5968,
10-11-2016 09:46,11-10-2016 10:15,Business,Berkeley,San Francisco,12.6,Temporary Site,3.7,3.2,16.69,18,1.97,Stormy,High,Cash,Yes,Cancelled by Passenger,Rural,Urban,Auto,1,2,50,12,250.28,493.0516,13.90444444,9,Yes,Thursday,No,Yes,Yes,No,25.028,468.0236,
10-11-2016 10:20,11-10-2016 10:31,Business,Tenderloin,SOMISSPO,1.2,,4.8,4.3,21.2,78,1.05,Stormy,Low,UPI,Yes,Cancelled by Passenger,Suburban,Suburban,Mini,1,3,50,12,304.4,319.62,3.902564103,10,Yes,Thursday,No,Yes,No,Yes,30.44,289.18,
10-11-2016 14:57,11-10-2016 15:07,Business,SOMISSPO,Tenderloin,1.1,,5,4.6,21.36,75,1.5,Stormy,High,UPI,Yes,Completed,Urban,Urban,Auto,7,1,50,12,306.32,459.48,4.084266667,14,No,Thursday,No,Yes,Yes,Yes,30.632,428.848,
10-11-2016 15:17,11-10-2016 15:22,Business,San Francisco,Oakland,9.9,Temporary Site,4.3,3.8,5.98,113,1.82,Foggy,High,Wallet,Yes,Cancelled by Driver,Suburban,Rural,Sedan,13,3,50,12,121.76,221.6032,1.077522124,15,No,Thursday,No,No,Yes,No,12.176,209.4272,
10-11-2016 15:30,11-10-2016 15:53,Business,Oakland,Berkeley,6,Meeting,3.8,4.6,15.5,56,1.56,Foggy,Medium,Wallet,Yes,Cancelled by Passenger,Rural,Suburban,SUV,11,0,50,12,236,368.16,4.214285714,15,No,Thursday,No,Yes,No,No,23.6,344.56,
10-11-2016 19:18,11-10-2016 19:21,Business,West Berkeley,Central,0.8,,3.9,4.9,12.95,41,1.27,Foggy,High,Wallet,No,Cancelled by Driver,Urban,Suburban,Auto,13,2,50,12,205.4,260.858,5.009756098,19,Yes,Thursday,No,No,Yes,No,0,260.858,
11-11-2016 09:35,11-11-2016 10:23,Business,Berkeley,Menlo Park,45.9,Customer Visit,3.5,3.4,26.25,33,2.46,Clear,Medium,UPI,Yes,Completed,Urban,Suburban,Auto,3,4,50,12,365,897.9,11.06060606,9,Yes,Friday,No,Yes,No,No,36.5,861.4,
11-11-2016 12:58,11-11-2016 13:13,Business,Menlo Park,Palo Alto,4,,4.9,4,19.31,71,2.63,Rainy,Medium,Cash,Yes,Completed,Rural,Suburban,Sedan,3,1,50,12,281.72,740.9236,3.967887324,12,No,Friday,No,Yes,No,Yes,28.172,712.7516,
11-11-2016 14:20,11-11-2016 14:32,Business,Palo Alto,Menlo Park,2.5,,3.7,3.6,16.44,19,1.51,Rainy,High,Wallet,No,Cancelled by Passenger,Urban,Urban,Auto,5,0,50,12,247.28,373.3928,13.01473684,14,No,Friday,No,Yes,Yes,No,0,373.3928,
11-11-2016 14:39,11-11-2016 15:46,Business,Menlo Park,Berkeley,36.6,Customer Visit,4.4,4.6,4.35,104,2.55,Clear,Low,Card,Yes,Cancelled by Driver,Suburban,Urban,Auto,11,3,50,12,102.2,260.61,0.982692308,14,No,Friday,No,No,No,No,10.22,250.39,
11-11-2016 18:30,11-11-2016 18:43,Business,Central,College Avenue,2.9,,3.9,4.2,18.56,51,1.77,Clear,Medium,Wallet,Yes,Cancelled by Passenger,Rural,Suburban,Sedan,6,3,50,12,272.72,482.7144,5.34745098,18,Yes,Friday,No,Yes,No,No,27.272,455.4424,
11-11-2016 21:08,11-11-2016 21:18,Business,College Avenue,Central,2.6,,4.3,4.3,4.4,50,2.01,Stormy,High,UPI,Yes,Completed,Rural,Rural,Auto,2,0,50,12,102.8,206.628,2.056,21,No,Friday,No,No,Yes,No,10.28,196.348,
12-11-2016 10:32,11-12-2016 10:52,Business,Central,South,2.3,,4.5,4.6,10.78,56,2.71,Stormy,Medium,Wallet,Yes,Cancelled by Driver,Urban,Suburban,SUV,3,1,50,12,179.36,486.0656,3.202857143,10,Yes,Saturday,Yes,No,No,Yes,17.936,468.1296,
12-11-2016 10:55,11-12-2016 11:25,Business,South,Downtown,6.4,,4.7,3.8,5.14,23,2.5,Foggy,Low,Cash,No,Cancelled by Passenger,Rural,Urban,Mini,6,4,50,12,111.68,279.2,4.855652174,10,Yes,Saturday,Yes,No,No,Yes,0,279.2,
12-11-2016 13:07,11-12-2016 13:15,Business,Downtown,Central,1.4,,3.8,4.8,21.07,81,2.61,Foggy,Low,Wallet,Yes,Cancelled by Passenger,Urban,Suburban,Auto,3,1,50,12,302.84,790.4124,3.738765432,13,No,Saturday,Yes,Yes,No,No,30.284,760.1284,
12-11-2016 13:46,11-12-2016 13:50,Business,Central,West Berkeley,0.6,,3.5,4.1,6.98,110,1.27,Clear,Medium,UPI,No,Cancelled by Passenger,Urban,Urban,SUV,14,2,50,12,133.76,169.8752,1.216,13,No,Saturday,Yes,No,No,No,0,169.8752,
12-11-2016 14:22,11-12-2016 14:53,Business,West Berkeley,South,5.9,Meeting,3.7,3.3,12.36,25,1.14,Foggy,Low,UPI,Yes,Completed,Rural,Suburban,Auto,5,1,50,12,198.32,226.0848,7.9328,14,No,Saturday,Yes,No,No,No,19.832,206.2528,
12-11-2016 15:14,11-12-2016 15:21,Business,South,Southwest Berkeley,0.8,,4.9,4.4,26.97,68,2.79,Rainy,High,Card,Yes,Cancelled by Passenger,Urban,Rural,Mini,9,2,50,12,373.64,1042.4556,5.494705882,15,No,Saturday,Yes,Yes,Yes,Yes,37.364,1005.0916,
12-11-2016 15:25,11-12-2016 15:36,Business,Berkeley,Emeryville,1.3,,4.8,4.6,6.93,41,1.78,Clear,High,UPI,No,Cancelled by Driver,Suburban,Suburban,Sedan,12,3,50,12,133.16,237.0248,3.247804878,15,No,Saturday,Yes,No,Yes,Yes,0,237.0248,
12-11-2016 15:40,11-12-2016 15:59,Business,Emeryville,Berkeley,3.7,Errand/Supplies,4.4,3.6,15.73,31,1.58,Clear,Medium,Card,Yes,Cancelled by Passenger,Suburban,Rural,Mini,3,2,50,12,238.76,377.2408,7.701935484,15,No,Saturday,Yes,Yes,No,No,23.876,353.3648,
,11/13/2016 9:02,Business,Central,Central,2.3,,4.4,4.7,13.16,59,2.45,Rainy,Low,Cash,No,Completed,Urban,Rural,Auto,12,4,50,12,207.92,509.404,3.524067797,,No,,No,No,No,No,0,509.404,
,11/13/2016 9:53,Business,Central,Central,2.6,,4.5,4.8,1.53,33,2.67,Stormy,High,UPI,No,Cancelled by Passenger,Suburban,Suburban,Mini,11,0,50,12,68.36,182.5212,2.071515152,,No,,No,No,Yes,Yes,0,182.5212,
,11/13/2016 10:37,Business,Central,Southside,1.9,,3.8,3.6,23.99,24,2.72,Stormy,High,Wallet,No,Completed,Urban,Rural,Mini,13,2,50,12,337.88,919.0336,14.07833333,,No,,No,Yes,Yes,No,0,919.0336,
,11/13/2016 11:16,Business,Southside,West Berkeley,2.1,,4.9,5,3,29,1.63,Rainy,High,Cash,Yes,Completed,Suburban,Rural,Sedan,13,1,50,12,86,140.18,2.965517241,,No,,No,No,Yes,Yes,8.6,131.58,
,11/13/2016 12:51,Business,West Berkeley,Southside,4,Meeting,4.1,3.3,14.75,74,2.7,Rainy,Medium,Wallet,Yes,Cancelled by Driver,Rural,Urban,Auto,6,2,50,12,227,612.9,3.067567568,,No,,No,No,No,No,22.7,590.2,
,11/13/2016 13:11,Business,Southside,South Berkeley,0.9,,4.1,3.4,17.26,67,1.08,Foggy,Medium,Wallet,Yes,Cancelled by Driver,Urban,Urban,Mini,11,3,50,12,257.12,277.6896,3.83761194,,No,,No,Yes,No,No,25.712,251.9776,
,11/13/2016 13:18,Business,South Berkeley,Southside,0.9,,4.3,3.4,19.22,40,1.1,Clear,High,Wallet,Yes,Cancelled by Passenger,Urban,Rural,Mini,5,2,50,12,280.64,308.704,7.016,,No,,No,Yes,Yes,No,28.064,280.64,
,11/13/2016 14:46,Business,Southside,Central,2.4,,3.6,4.8,20.97,6,2.25,Foggy,High,Cash,No,Completed,Urban,Suburban,Sedan,5,4,50,12,301.64,678.69,50.27333333,,No,,No,Yes,Yes,No,0,678.69,
,11/13/2016 15:24,Business,Central,Southside,1.9,,3.7,4.3,8.34,26,1.13,Rainy,Low,Cash,Yes,Completed,Urban,Rural,SUV,11,2,50,12,150.08,169.5904,5.772307692,,No,,No,No,No,No,15.008,154.5824,
,11/13/2016 15:59,Business,Southside,Central,1.9,,4.6,3.3,1.29,100,1.65,Foggy,Low,UPI,Yes,Cancelled by Driver,Urban,Suburban,Auto,14,4,50,12,65.48,108.042,0.6548,,No,,No,No,No,Yes,6.548,101.494,
,11/14/2016 12:13,Business,Berkeley,Mountain View,44.6,Customer Visit,3.6,3.9,21.98,20,2.35,Rainy,Low,Wallet,No,Cancelled by Driver,Urban,Urban,SUV,14,1,50,12,313.76,737.336,15.688,,No,,No,Yes,No,No,0,737.336,
,11/14/2016 14:33,Business,Mountain View,Berkeley,43.6,Customer Visit,4.4,4.2,16.53,22,1.67,Foggy,Medium,Card,No,Cancelled by Passenger,Rural,Suburban,SUV,6,3,50,12,248.36,414.7612,11.28909091,,No,,No,Yes,No,No,0,414.7612,
,11/14/2016 15:36,Business,Berkeley,Emeryville,2.5,,3.9,3.2,25.25,73,1.36,Foggy,High,UPI,Yes,Completed,Rural,Rural,Sedan,6,0,50,12,353,480.08,4.835616438,,No,,No,Yes,Yes,No,35.3,444.78,
,11/14/2016 20:30,Business,Emeryville,Berkeley,3.7,Errand/Supplies,4.1,4.8,24.82,58,1.56,Stormy,Medium,Cash,No,Cancelled by Driver,Suburban,Rural,Sedan,1,1,50,12,347.84,542.6304,5.997241379,,No,,No,Yes,No,No,0,542.6304,
,11/15/2016 14:06,Business,Berkeley,Oakland,5.1,,3.9,4.6,25.46,104,1.92,Rainy,High,Card,No,Cancelled by Passenger,Urban,Rural,Auto,11,1,50,12,355.52,682.5984,3.418461538,,No,,No,Yes,Yes,No,0,682.5984,
,11/15/2016 14:26,Business,Oakland,San Francisco,9.7,Temporary Site,4,4,15.07,34,1.95,Foggy,Low,Cash,No,Completed,Suburban,Rural,SUV,9,0,50,12,230.84,450.138,6.789411765,,No,,No,Yes,No,No,0,450.138,
,11/15/2016 21:00,Business,San Francisco,Berkeley,11.8,Temporary Site,4.6,4.9,10.68,49,2.57,Clear,Low,Card,No,Completed,Suburban,Rural,Mini,5,2,50,12,178.16,457.8712,3.635918367,,No,,No,No,No,Yes,0,457.8712,
,11/16/2016 20:27,Business,Berkeley,El Cerrito,2.3,Temporary Site,3.9,3.8,23.96,23,2.5,Foggy,Low,UPI,No,Cancelled by Driver,Rural,Suburban,SUV,1,2,50,12,337.52,843.8,14.67478261,,No,,No,Yes,No,No,0,843.8,
,11/16/2016 23:02,Business,El Cerrito,Berkeley,3.1,Meal/Entertain,4.3,5,14.09,91,1.91,Foggy,Low,Card,Yes,Cancelled by Passenger,Suburban,Rural,Sedan,8,2,50,12,219.08,418.4428,2.407472527,,No,,No,No,No,No,21.908,396.5348,
,11/17/2016 10:44,Business,Berkeley,Oakland,16.3,Customer Visit,4.2,4.3,6.32,38,2.69,Clear,High,UPI,Yes,Cancelled by Driver,Rural,Urban,Mini,7,3,50,12,125.84,338.5096,3.311578947,,No,,No,No,Yes,No,12.584,325.9256,
,11/18/2016 20:19,Business,Cary,Morrisville,3.1,Meal/Entertain,4.5,4.3,25.79,17,1.23,Rainy,Low,Cash,Yes,Cancelled by Passenger,Suburban,Rural,Mini,7,1,50,12,359.48,442.1604,21.14588235,,No,,No,Yes,No,Yes,35.948,406.2124,
,11/18/2016 21:34,Business,Morrisville,Cary,5.2,Meal/Entertain,4.9,3.3,26.59,47,1.51,Stormy,High,Card,Yes,Completed,Urban,Suburban,Sedan,14,4,50,12,369.08,557.3108,7.852765957,,No,,No,Yes,Yes,Yes,36.908,520.4028,
,11/18/2016 22:21,Business,Krendle Woods,Whitebridge,6.1,Meeting,4.6,4.8,14.52,66,2.66,Stormy,High,Wallet,Yes,Cancelled by Passenger,Suburban,Rural,Mini,5,0,50,12,224.24,596.4784,3.397575758,,No,,No,No,Yes,Yes,22.424,574.0544,
,11/19/2016 14:10,Business,Cary,Durham,10.3,Meeting,3.8,3.9,3.2,97,1.76,Stormy,Medium,Wallet,Yes,Cancelled by Passenger,Rural,Rural,SUV,1,1,50,12,88.4,155.584,0.911340206,,No,,No,No,No,No,8.84,146.744,
